,rmse,time-linalgsolve,rmse_lsa,time-lsa,nn,len-train,len-train-lsa,dataset
68,5.28760880423573,0.14100397797301412,5.2890409823747575,0.39233769197016954,64,648,689,dem2180-duplicated-coords
69,234.93660794662705,0.2259392139967531,20.29499406643961,1.1332712279399857,128,649,689,dem2180-duplicated-coords
70,166.5968184436387,0.5464110730681568,122.590623811965,3.5602452129824087,256,643,689,dem2180-duplicated-coords
71,2360.9982077243412,1.989340228959918,655.4345908964586,16.359023077995516,512,651,689,dem2180-duplicated-coords
72,4.53593925764118,0.11345831397920847,4.5307133057096385,0.14697240199893713,4,660,689,dem2180-duplicated-coords
73,4.591333738455227,0.1140204289695248,4.57754703100594,0.1408457129728049,8,654,689,dem2180-duplicated-coords
74,5.317858310735292,0.10286203096620739,5.314549629477188,0.15009533695410937,16,656,689,dem2180-duplicated-coords
75,4.284893098663425,0.11020594998262823,4.281392790250284,0.18823806499131024,32,661,689,dem2180-duplicated-coords
76,4.205767635968771,0.13840720907319337,4.204098302954561,0.3695865949848667,64,653,689,dem2180-duplicated-coords
77,56.73120021330137,0.20418700203299522,17.398491209745664,1.0662722230190411,128,666,689,dem2180-duplicated-coords
78,207.61024810855562,0.5069867930142209,108.08435876290905,3.532349123968743,256,657,689,dem2180-duplicated-coords
79,3185.025151595327,2.4124399959109724,772.4506543782514,17.09568799706176,512,666,689,dem2180-duplicated-coords
80,4.615654999831357,0.10372136207297444,4.6159156162519395,0.13155957707203925,4,660,689,dem2180-duplicated-coords
81,4.593192216946823,0.09962250897660851,4.5973723517469045,0.13256240205373615,8,661,689,dem2180-duplicated-coords
82,4.252869310288412,0.09664828795939684,4.243114775965584,0.13466172700282186,16,653,689,dem2180-duplicated-coords
83,4.498701177870721,0.10967368294950575,4.500287575342962,0.19096453802194446,32,660,689,dem2180-duplicated-coords
84,4.606125736003745,0.13785997591912746,4.6071286001623895,0.36997150792740285,64,658,689,dem2180-duplicated-coords
85,129.38496744681666,0.20403738599270582,5.630708836773941,1.0389374169753864,128,657,689,dem2180-duplicated-coords
