,rmse,time-linalgsolve,rmse_lsa,time-lsa,nn,dataset
173,0.6033159176859352,0.017306580994045362,0.6033159176859344,0.025360966988955624,32,meuse
174,0.6938514529358434,0.016955882994807325,0.6938514529358448,0.02592983699287288,64,meuse
175,0.6322745275293367,0.01725276600336656,0.6322745275293368,0.02144212700659409,4,meuse
176,0.6147722733563726,0.016698644001735374,0.6147722733563717,0.022917738009709865,8,meuse
177,0.6955224380000453,0.017948545995750464,0.6955224380000452,0.024175106998882256,16,meuse
178,0.6483739586170782,0.01753904799988959,0.6483739586170785,0.024737776009715162,32,meuse
179,0.5603885447974443,0.018068404009682126,0.5603885447974452,0.025322822999441996,64,meuse
180,0.6670067468358598,0.01695966000261251,0.6670067468358601,0.02145305099838879,4,meuse
181,0.731201386804643,0.01704258999961894,0.7312013868046422,0.02287878999777604,8,meuse
182,0.6422451393732909,0.02116589200159069,0.6422451393732925,0.03114740300225094,16,meuse
183,0.7027115922787925,0.0198972939979285,0.7027115922787923,0.02909008199640084,32,meuse
184,0.6176187885977927,0.017449995008064434,0.6176187885977921,0.026575128009426408,64,meuse
185,0.8312521049353083,0.017845734997536056,0.8312521049353081,0.028906282997922972,4,meuse
186,0.5805120126349729,0.01740995999716688,0.5805120126349723,0.023269151002750732,8,meuse
187,0.6714088637035723,0.018039141010376625,0.6714088637035751,0.0257083829928888,16,meuse
188,0.5967186212104958,0.017071370995836332,0.5967186212104962,0.02514448799774982,32,meuse
189,0.8214729326915969,0.018804393999744207,0.8214729326915985,0.02498406700033229,64,meuse
190,0.7568077752323975,0.016105659000459127,0.7568077752323977,0.021645286004059017,4,meuse
191,0.5993674756281594,0.016409921008744277,0.5993674756281582,0.02212879700527992,8,meuse
192,0.7718946684433793,0.0166735679958947,0.7718946684433798,0.027433702009147964,16,meuse
193,0.650191015390652,0.017070711008273065,0.6501910153906519,0.02470392700342927,32,meuse
194,0.6702480835464204,0.01735659799305722,0.6702480835464204,0.024192783996113576,64,meuse
195,0.6763954961726582,0.01607320801122114,0.6763954961726577,0.022940576993278228,4,meuse
196,0.6326817652474026,0.016803862003143877,0.6326817652474027,0.022008639003615826,8,meuse
197,0.7291812399975107,0.01731145998928696,0.7291812399975143,0.024375007997150533,16,meuse
198,0.6996373279709276,0.017018379003275186,0.6996373279709268,0.025798738992307335,32,meuse
199,0.7275205328854435,0.0175082299974747,0.7275205328854459,0.024422875008895062,64,meuse
200,0.6417447615799473,0.01645697100320831,0.641744761579947,0.021004252004786395,4,meuse
201,0.6872476649412416,0.016604437987552956,0.6872476649412418,0.024758390994975343,8,meuse
202,0.6506641744460283,0.01898571799392812,0.6506641744460263,0.025295547005953267,16,meuse
203,0.636732197101052,0.017751990002579987,0.6367321971010548,0.025001772999530658,32,meuse
204,0.6203928124258749,0.017153200999018736,0.6203928124258737,0.02482254500500858,64,meuse
205,0.6366972366245603,0.01690688398957718,0.6366972366245603,0.021768311999039724,4,meuse
